epoch,step,train_loss,train_mse,train_r2,validation_loss,validation_mse,validation_r2
62,755,0.9082722067832947,0.9082725048065186,-4.911950588226318,,,
63,767,,,,0.43365055322647095,0.4336506128311157,-0.3704474866390228
63,767,0.9484511017799377,0.9484511017799377,-4.913360595703125,,,
64,779,,,,0.4301111400127411,0.43011119961738586,-0.3478285074234009
64,779,0.9703412652015686,0.9703412652015686,-5.233958721160889,,,
65,791,,,,0.42690131068229675,0.42690131068229675,-0.3231259882450104
65,791,0.8467651009559631,0.8467650413513184,-4.062812328338623,,,
66,803,,,,0.4243060350418091,0.4243060350418091,-0.2983679175376892
66,803,0.8605757355690002,0.8605757355690002,-4.6745805740356445,,,
67,815,,,,0.42329782247543335,0.42329779267311096,-0.28490129113197327
67,815,0.8754479885101318,0.8754479885101318,-4.243886470794678,,,
68,827,,,,0.42124927043914795,0.42124927043914795,-0.268886536359787
68,827,0.8399973511695862,0.8399973511695862,-4.1370463371276855,,,
69,839,,,,0.42000964283943176,0.42000967264175415,-0.2569893002510071
69,839,0.7752020955085754,0.7752020955085754,-4.112891674041748,,,
70,851,,,,0.4177477955818176,0.41774776577949524,-0.23890133202075958
70,851,0.8617401123046875,0.8617401123046875,-4.578351974487305,,,
71,863,,,,0.4189828932285309,0.4189828932285309,-0.24814490973949432
71,863,0.8374627232551575,0.8374627828598022,-4.865591049194336,,,
72,875,,,,0.4178965389728546,0.4178965389728546,-0.24318920075893402
72,875,0.9051361083984375,0.9051361083984375,-4.031117916107178,,,
73,887,,,,0.41704195737838745,0.41704198718070984,-0.23685507476329803
73,887,0.7684893012046814,0.7684893012046814,-4.106925964355469,,,
74,899,,,,0.4159329831600189,0.4159329831600189,-0.2280452698469162
74,899,0.8503583073616028,0.8503583669662476,-4.22081995010376,,,
75,911,,,,0.41448190808296204,0.41448190808296204,-0.2192772924900055
75,911,0.8902456760406494,0.8902456760406494,-4.898916721343994,,,
76,923,,,,0.41709670424461365,0.41709670424461365,-0.23984074592590332
76,923,0.9060490727424622,0.9060490727424622,-4.69344425201416,,,
77,935,,,,0.42122337222099304,0.42122340202331543,-0.27069351077079773
77,935,0.9186458587646484,0.9186458587646484,-4.6721649169921875,,,
78,947,,,,0.4222007989883423,0.4222008287906647,-0.2801353633403778
78,947,0.9443630576133728,0.9443631172180176,-5.039767742156982,,,
79,959,,,,0.42277610301971436,0.42277610301971436,-0.28433552384376526
79,959,0.8112412095069885,0.8112412095069885,-3.7178287506103516,,,
80,971,,,,0.4255266487598419,0.42552661895751953,-0.3062836229801178
80,971,0.8957070112228394,0.8957070112228394,-4.35223388671875,,,
81,983,,,,0.4241473376750946,0.424147367477417,-0.2958745062351227
81,983,0.8380282521247864,0.8380283713340759,-3.8077523708343506,,,
82,995,,,,0.42201295495033264,0.42201298475265503,-0.2754022181034088
82,995,0.8313423991203308,0.8313425183296204,-4.243198394775391,,,
83,1007,,,,0.421745240688324,0.42174527049064636,-0.2715506851673126
83,1007,0.8210489749908447,0.8210489749908447,-4.0487871170043945,,,
84,1019,,,,0.41890469193458557,0.4189046621322632,-0.24783234298229218
84,1019,0.877101719379425,0.8771016597747803,-3.3642616271972656,,,
85,1031,,,,0.41733551025390625,0.41733551025390625,-0.2321879118680954
85,1031,0.8076717853546143,0.807671844959259,-3.969578981399536,,,
86,1043,,,,0.41621923446655273,0.4162192642688751,-0.22488084435462952
86,1043,0.9341414570808411,0.9341414570808411,-4.391551971435547,,,
87,1055,,,,0.41551047563552856,0.41551050543785095,-0.2179446518421173
87,1055,0.8355674743652344,0.8355674743652344,-4.363466739654541,,,
88,1067,,,,0.41407501697540283,0.41407501697540283,-0.20624037086963654
88,1067,0.7795941829681396,0.7795942425727844,-3.356241226196289,,,
89,1079,,,,0.4143436551094055,0.4143436551094055,-0.20946350693702698
89,1079,0.8515676259994507,0.8515677452087402,-3.8969345092773438,,,
90,1091,,,,0.415115624666214,0.4151155948638916,-0.21167007088661194
90,1091,0.918086051940918,0.918086051940918,-4.334560871124268,,,
91,1103,,,,0.41546496748924255,0.41546499729156494,-0.2136688083410263
91,1103,0.8644086718559265,0.8644087910652161,-3.8948113918304443,,,
92,1115,,,,0.4149623513221741,0.41496238112449646,-0.21232949197292328
92,1115,0.8329604864120483,0.8329604268074036,-4.036936283111572,,,
93,1127,,,,0.41483792662620544,0.41483795642852783,-0.21332073211669922
93,1127,0.7996679544448853,0.7996679544448853,-3.8870651721954346,,,
94,1139,,,,0.41412875056266785,0.41412875056266785,-0.20599952340126038
94,1139,0.9169472455978394,0.9169474244117737,-3.942040205001831,,,
95,1151,,,,0.4152486026287079,0.4152486026287079,-0.21481411159038544
95,1151,0.792123556137085,0.7921236157417297,-3.3627922534942627,,,
96,1163,,,,0.41487348079681396,0.41487351059913635,-0.21297888457775116
96,1163,0.7605289816856384,0.760529100894928,-3.57417368888855,,,
97,1175,,,,0.41459420323371887,0.41459420323371887,-0.21385855972766876
97,1175,0.7686111927032471,0.7686112523078918,-3.2914421558380127,,,
98,1187,,,,0.4138186275959015,0.4138186275959015,-0.20687580108642578
98,1187,0.7546848654747009,0.7546847462654114,-3.5753917694091797,,,
99,1199,,,,0.41392096877098083,0.4139209985733032,-0.20629988610744476
99,1199,0.8234161138534546,0.8234161138534546,-3.914227247238159,,,
100,1211,,,,0.4131288230419159,0.4131288230419159,-0.20224681496620178
100,1211,0.780600905418396,0.7806009650230408,-3.3300864696502686,,,
101,1223,,,,0.41358768939971924,0.41358768939971924,-0.21018128097057343
101,1223,0.8604539036750793,0.8604540228843689,-3.963400363922119,,,
102,1235,,,,0.41402900218963623,0.41402900218963623,-0.2159176915884018
102,1235,0.7930496335029602,0.7930497527122498,-3.80102276802063,,,
103,1247,,,,0.41317108273506165,0.41317108273506165,-0.20734082162380219
103,1247,0.8197706937789917,0.8197706341743469,-3.635833740234375,,,
104,1259,,,,0.4131282567977905,0.4131282567977905,-0.20446281135082245
104,1259,0.8788740634918213,0.8788741230964661,-3.5940418243408203,,,
105,1271,,,,0.4141334295272827,0.4141334295272827,-0.21266208589076996
105,1271,0.8933274745941162,0.8933276534080505,-4.435519695281982,,,
106,1283,,,,0.41522419452667236,0.41522419452667236,-0.2241136133670807
106,1283,0.7674247622489929,0.7674248814582825,-3.6136932373046875,,,
107,1295,,,,0.4150267243385315,0.4150267243385315,-0.22348931431770325
107,1295,0.7836382985115051,0.7836383581161499,-3.538975238800049,,,
108,1307,,,,0.41536521911621094,0.41536521911621094,-0.22649458050727844
108,1307,0.7763082385063171,0.7763082981109619,-3.8060905933380127,,,
109,1319,,,,0.41410353779792786,0.41410353779792786,-0.2152264416217804
109,1319,0.8383598327636719,0.8383597731590271,-3.508413791656494,,,
110,1331,,,,0.4149456322193146,0.4149456322193146,-0.2259979248046875
110,1331,0.9152027368545532,0.9152026176452637,-4.22350549697876,,,
111,1343,,,,0.41508471965789795,0.41508471965789795,-0.23138239979743958
111,1343,0.8099250793457031,0.8099250197410583,-4.1310648918151855,,,
112,1355,,,,0.41444817185401917,0.4144481420516968,-0.22732806205749512
112,1355,0.7371751070022583,0.7371752262115479,-3.496431827545166,,,
113,1367,,,,0.4128319323062897,0.4128319323062897,-0.21239762008190155
113,1367,0.8408969640731812,0.8408970832824707,-3.886064291000366,,,
114,1379,,,,0.41195687651634216,0.41195687651634216,-0.20611777901649475
114,1379,0.8094805479049683,0.8094806671142578,-3.938053846359253,,,
115,1391,,,,0.41267824172973633,0.41267824172973633,-0.2149069756269455
115,1391,0.7909137606620789,0.7909138202667236,-3.494374990463257,,,
116,1403,,,,0.4129381477832794,0.4129381477832794,-0.22038927674293518
116,1403,0.777588427066803,0.777588427066803,-3.5112411975860596,,,
117,1415,,,,0.41423866152763367,0.41423869132995605,-0.2362491637468338
117,1415,0.8434751033782959,0.8434750437736511,-3.5875988006591797,,,
118,1427,,,,0.41414061188697815,0.41414061188697815,-0.2345251888036728
118,1427,0.7872013449668884,0.7872012853622437,-3.770555257797241,,,
119,1439,,,,0.4147506356239319,0.4147506356239319,-0.24021048843860626
119,1439,0.7999756336212158,0.7999756932258606,-3.0924923419952393,,,
120,1451,,,,0.41431865096092224,0.41431868076324463,-0.2382238358259201
120,1451,0.8075875639915466,0.8075875043869019,-3.473548650741577,,,
121,1463,,,,0.41431567072868347,0.41431567072868347,-0.2403370440006256
121,1463,0.7511122822761536,0.7511123418807983,-3.5293049812316895,,,
122,1475,,,,0.41325387358665466,0.41325387358665466,-0.23011882603168488
122,1475,0.7977592945098877,0.7977593541145325,-3.7412796020507812,,,
123,1487,,,,0.412115216255188,0.4121152460575104,-0.21835751831531525
123,1487,0.7877662777900696,0.78776615858078,-3.3634941577911377,,,
124,1499,,,,0.4109489321708679,0.4109489321708679,-0.20923486351966858
124,1499,0.720101535320282,0.7201014757156372,-3.200105667114258,,,
125,1511,,,,0.41110190749168396,0.41110193729400635,-0.21434246003627777
125,1511,0.7853817343711853,0.7853817343711853,-3.8736941814422607,,,
126,1523,,,,0.40977904200553894,0.40977904200553894,-0.20209479331970215
126,1523,0.7666985392570496,0.7666985988616943,-3.6466710567474365,,,
127,1535,,,,0.409200519323349,0.409200519323349,-0.19524861872196198
127,1535,0.8532456755638123,0.8532456159591675,-3.684460401535034,,,
128,1547,,,,0.4096716642379761,0.4096716344356537,-0.20260114967823029
128,1547,0.8507119417190552,0.8507119417190552,-3.444628953933716,,,
129,1559,,,,0.4107469618320465,0.4107469618320465,-0.21285004913806915
129,1559,0.7579165697097778,0.7579166293144226,-3.6151320934295654,,,
130,1571,,,,0.41114917397499084,0.41114920377731323,-0.2166406214237213
130,1571,0.7228163480758667,0.7228163480758667,-3.6127800941467285,,,
131,1583,,,,0.41035282611846924,0.41035282611846924,-0.21019840240478516
131,1583,0.7411949634552002,0.7411950826644897,-3.264835834503174,,,
132,1595,,,,0.40966734290122986,0.40966731309890747,-0.20317530632019043
132,1595,0.6840973496437073,0.684097409248352,-3.0354177951812744,,,
133,1607,,,,0.4082421064376831,0.4082421064376831,-0.1868685632944107
133,1607,0.8089852929115295,0.8089852929115295,-4.07704496383667,,,
134,1619,,,,0.40707746148109436,0.40707749128341675,-0.17304962873458862
134,1619,0.7567092776298523,0.7567093372344971,-3.527331590652466,,,
135,1631,,,,0.40703099966049194,0.40703099966049194,-0.17662739753723145
135,1631,0.8577960133552551,0.8577960133552551,-4.026395320892334,,,
136,1643,,,,0.4068393111228943,0.4068393111228943,-0.17667323350906372
136,1643,0.755393385887146,0.7553934454917908,-3.564199924468994,,,
137,1655,,,,0.4067521095275879,0.4067521095275879,-0.17557136714458466
137,1655,0.7731791734695435,0.7731791734695435,-3.798067569732666,,,
138,1667,,,,0.4059581160545349,0.4059580862522125,-0.16629767417907715
138,1667,0.8011505007743835,0.8011505007743835,-3.6758599281311035,,,
139,1679,,,,0.40571847558021545,0.40571847558021545,-0.16067473590373993
139,1679,0.7814295887947083,0.781429648399353,-3.5396580696105957,,,
140,1691,,,,0.4071006178855896,0.407100647687912,-0.17505261301994324
140,1691,0.7218618988990784,0.7218618988990784,-3.0370562076568604,,,
141,1703,,,,0.40877482295036316,0.40877482295036316,-0.19269293546676636
141,1703,0.7097339034080505,0.7097339034080505,-2.826944351196289,,,
142,1715,,,,0.40935108065605164,0.40935108065605164,-0.20002560317516327
142,1715,0.7635114192962646,0.7635114789009094,-3.1024434566497803,,,
143,1727,,,,0.4086514115333557,0.4086514413356781,-0.19258683919906616
143,1727,0.8242066502571106,0.8242067098617554,-3.1961872577667236,,,
144,1739,,,,0.40712109208106995,0.40712109208106995,-0.17792116105556488
144,1739,0.7133967280387878,0.7133966684341431,-3.40268874168396,,,
145,1751,,,,0.4073748290538788,0.40737485885620117,-0.18038170039653778
145,1751,0.7552688121795654,0.7552687525749207,-3.340597629547119,,,
146,1763,,,,0.40809085965156555,0.40809085965156555,-0.18796616792678833
146,1763,0.7781786322593689,0.7781786322593689,-3.6008083820343018,,,
147,1775,,,,0.4081078767776489,0.4081079065799713,-0.1875728964805603
147,1775,0.7696865797042847,0.7696865200996399,-3.344475269317627,,,
148,1787,,,,0.4074915647506714,0.4074915647506714,-0.1798258274793625
148,1787,0.7625810503959656,0.7625810503959656,-3.356895923614502,,,
149,1799,,,,0.4075487554073334,0.407548725605011,-0.18023976683616638
149,1799,0.7722568511962891,0.7722568511962891,-3.537388563156128,,,
150,1811,,,,0.4071577787399292,0.4071577787399292,-0.17734457552433014
150,1811,0.8204039931297302,0.820404052734375,-3.4897217750549316,,,
151,1823,,,,0.40863335132598877,0.40863338112831116,-0.1934654712677002
151,1823,0.6873745322227478,0.6873745322227478,-2.9925286769866943,,,
152,1835,,,,0.40883809328079224,0.4088381230831146,-0.1953706443309784
152,1835,0.7608352899551392,0.7608352899551392,-3.410801649093628,,,
153,1847,,,,0.4077867567539215,0.4077867567539215,-0.1811763495206833
153,1847,0.7975178360939026,0.7975178956985474,-3.426997423171997,,,
154,1859,,,,0.40669190883636475,0.40669190883636475,-0.16939209401607513
154,1859,0.7744624614715576,0.7744624614715576,-3.7030370235443115,,,
155,1871,,,,0.4066082537174225,0.4066082537174225,-0.171469047665596
155,1871,0.7544968724250793,0.7544969916343689,-2.978415012359619,,,
156,1883,,,,0.40576860308647156,0.40576863288879395,-0.16064104437828064
156,1883,0.778328537940979,0.7783284783363342,-3.1933867931365967,,,
157,1895,,,,0.4043361246585846,0.4043361246585846,-0.13997259736061096
157,1895,0.8063446879386902,0.8063446283340454,-3.5761826038360596,,,
158,1907,,,,0.40386974811553955,0.40386977791786194,-0.13068139553070068
158,1907,0.6887255907058716,0.6887257099151611,-3.0241916179656982,,,
159,1919,,,,0.4043401777744293,0.4043402075767517,-0.13522429764270782
159,1919,0.8632873296737671,0.8632873296737671,-3.376293182373047,,,
160,1931,,,,0.40475738048553467,0.4047573208808899,-0.14365996420383453
160,1931,0.7380222082138062,0.7380223274230957,-2.962160587310791,,,
161,1943,,,,0.40540963411331177,0.40540963411331177,-0.15298247337341309
161,1943,0.8507559299468994,0.850756049156189,-3.5473220348358154,,,
162,1955,,,,0.40588536858558655,0.40588536858558655,-0.16101956367492676
162,1955,0.7244270443916321,0.7244271039962769,-2.9546470642089844,,,
163,1967,,,,0.40565285086631775,0.40565285086631775,-0.16481035947799683
163,1967,0.7079097032546997,0.7079097032546997,-3.0443532466888428,,,
164,1979,,,,0.40674641728401184,0.40674641728401184,-0.18178468942642212
164,1979,0.8067319393157959,0.8067319393157959,-3.317279815673828,,,
165,1991,,,,0.4068213999271393,0.4068213999271393,-0.18268081545829773
165,1991,0.7755342721939087,0.7755342721939087,-3.4548919200897217,,,
166,2003,,,,0.4061020016670227,0.4061020016670227,-0.17619086802005768
166,2003,0.756092369556427,0.7560924291610718,-3.003232717514038,,,
167,2015,,,,0.4054131805896759,0.4054132103919983,-0.1687917560338974
167,2015,0.7569589018821716,0.7569587230682373,-3.3379478454589844,,,
168,2027,,,,0.4057054817676544,0.4057055115699768,-0.17272517085075378
168,2027,0.7930794954299927,0.7930795550346375,-3.0592617988586426,,,
169,2039,,,,0.4064576327800751,0.4064576327800751,-0.1835218071937561
169,2039,0.7177169322967529,0.7177168726921082,-3.0603134632110596,,,
170,2051,,,,0.4079103469848633,0.4079103469848633,-0.20141983032226562
170,2051,0.8075085282325745,0.8075084090232849,-3.044515371322632,,,
171,2063,,,,0.4070720076560974,0.4070720374584198,-0.19058671593666077
171,2063,0.7530274987220764,0.7530273795127869,-3.159783363342285,,,
172,2075,,,,0.40530920028686523,0.4053092300891876,-0.17002137005329132
172,2075,0.8389109969139099,0.8389109969139099,-3.458183765411377,,,
173,2087,,,,0.4043368697166443,0.4043368399143219,-0.16188670694828033
173,2087,0.7109496593475342,0.710949718952179,-2.809877872467041,,,
174,2099,,,,0.4029856324195862,0.4029856324195862,-0.14467667043209076
174,2099,0.7641837000846863,0.764183759689331,-3.121271848678589,,,
175,2111,,,,0.4020630717277527,0.4020631015300751,-0.13449746370315552
175,2111,0.7127638459205627,0.7127638459205627,-3.3278775215148926,,,
176,2123,,,,0.40165942907333374,0.40165942907333374,-0.13262677192687988
176,2123,0.7361884713172913,0.7361884713172913,-3.068344831466675,,,
177,2135,,,,0.40069401264190674,0.40069401264190674,-0.12460807710886002
177,2135,0.736104428768158,0.736104428768158,-3.0878818035125732,,,
178,2147,,,,0.400622695684433,0.40062272548675537,-0.1319122612476349
178,2147,0.7052026391029358,0.7052026391029358,-2.779971122741699,,,
179,2159,,,,0.40081995725631714,0.4008199870586395,-0.1368258148431778
179,2159,0.7648526430130005,0.7648526430130005,-3.033849000930786,,,
180,2171,,,,0.4003617465496063,0.4003617763519287,-0.13268539309501648
180,2171,0.6758249402046204,0.6758248805999756,-2.609790086746216,,,
181,2183,,,,0.4022063910961151,0.4022063612937927,-0.16520243883132935
181,2183,0.803679883480072,0.803679883480072,-3.344851016998291,,,
182,2195,,,,0.4023613929748535,0.4023613929748535,-0.16957150399684906
182,2195,0.6572583317756653,0.6572582721710205,-2.702286958694458,,,
183,2207,,,,0.4021979868412018,0.40219801664352417,-0.16621950268745422
183,2207,0.6912855505943298,0.6912856101989746,-2.7576420307159424,,,
184,2219,,,,0.40112584829330444,0.40112587809562683,-0.1534908264875412
184,2219,0.6808739900588989,0.6808740496635437,-2.390058994293213,,,
185,2231,,,,0.40043944120407104,0.40043944120407104,-0.14455924928188324
185,2231,0.7070274949073792,0.7070274353027344,-2.6105313301086426,,,
186,2243,,,,0.39995917677879333,0.39995917677879333,-0.1381477564573288
186,2243,0.5975377559661865,0.5975376963615417,-2.723501205444336,,,
187,2255,,,,0.39925846457481384,0.39925846457481384,-0.12923650443553925
187,2255,0.7298378348350525,0.7298378348350525,-2.995073080062866,,,
188,2267,,,,0.39947426319122314,0.3994743227958679,-0.13855098187923431
188,2267,0.6773818731307983,0.6773819327354431,-2.8989334106445312,,,
189,2279,,,,0.40042972564697266,0.40042972564697266,-0.1561492681503296
189,2279,0.7434398531913757,0.7434398531913757,-2.8753421306610107,,,
190,2291,,,,0.4006146192550659,0.4006146192550659,-0.15819336473941803
190,2291,0.7473918199539185,0.747391939163208,-2.892728328704834,,,
191,2303,,,,0.40062007308006287,0.40062007308006287,-0.15829215943813324
191,2303,0.6494181156158447,0.6494181752204895,-2.8645851612091064,,,
192,2315,,,,0.39999791979789734,0.39999791979789734,-0.14865441620349884
192,2315,0.7774269580841064,0.7774269580841064,-3.1468636989593506,,,
193,2327,,,,0.3996899425983429,0.3996899127960205,-0.14494232833385468
193,2327,0.637093722820282,0.6370936632156372,-3.203695774078369,,,
194,2339,,,,0.40033647418022156,0.40033650398254395,-0.15045282244682312
194,2339,0.7397569417953491,0.7397569417953491,-3.1341893672943115,,,
195,2351,,,,0.4004184305667877,0.4004184603691101,-0.14910823106765747
195,2351,0.6824458241462708,0.6824458837509155,-2.666532278060913,,,
196,2363,,,,0.40144050121307373,0.40144047141075134,-0.16461816430091858
196,2363,0.682017982006073,0.6820180416107178,-2.931112289428711,,,
197,2375,,,,0.4033362567424774,0.4033362865447998,-0.18729299306869507
197,2375,0.7247493863105774,0.7247494459152222,-2.9173550605773926,,,
198,2387,,,,0.40263456106185913,0.4026345908641815,-0.18056972324848175
198,2387,0.6963544487953186,0.6963544487953186,-2.67925763130188,,,
199,2399,,,,0.40082135796546936,0.40082138776779175,-0.16390128433704376
